time;interpolated Pixel forehead
31.627;225.17011477591683
31.657;225.18621697290453
31.687;225.14906823414998
31.717;225.05285636741976
31.747;225.08968918944527
31.777;225.12693404620728
31.807;225.16994738928048
31.837;225.21296073235365
31.867;225.3524304831217
31.897;225.60103996949422
31.927;225.61168662057275
31.957;225.51315317285903
31.987;225.43079430497227
32.017;225.38078459673937
32.047;225.33077488850648
32.077;225.29325834595141
32.107;225.25886509481577
32.137;225.276378843101
32.167;225.3335861791787
32.197;225.39079351525635
32.227;225.4464555157668
32.257;225.45730278482773
32.287;225.46815005388868
32.317;225.55383270806237
32.347;225.67158767014152
32.377;225.79518443209807
32.407;225.85509327366472
32.437;225.81561542745752
32.467;226.11135477582846
32.497;226.31936017556927
32.527;226.3936762542192
32.557;226.43543547875257
32.587;226.477627441364
32.617;226.459380031597
32.647;226.35047356326234
32.677;226.25971817298347
32.707;226.25971817298347
32.737;226.32323337498264
32.767;226.32268676323199
32.797;226.33235532355323
32.827;226.34862368094113
32.857;226.33613581908102
32.887;226.32364795722094
32.917;226.31116009536083
32.947;226.4678960187537
32.977;226.54396490522663
33.007;226.55825925908775
33.037;226.4587162581643
33.067;226.18841722506394
33.097;225.9718810856646
33.127;226.02415941477017
33.157;226.07643774387572
33.187;225.879056331247
33.217;225.93076858205941
33.247;225.9499817117776
33.277;225.90334674469642
33.307;225.89043561828535
33.337;225.96959571096636
33.367;225.88013462994473
33.397;225.86335709019417
33.427;226.01892356844434
33.457;226.068995511532
33.487;226.0285391999167
33.517;225.99190711773284
33.547;225.96797906667732
33.577;225.96408908853002
33.607;225.9601991103827
33.637;225.9005681818182
33.667;225.83901515151516
33.697;225.6518778726581
33.727;225.63148634804685
33.757;225.74773952162488
33.787;225.85436933433735
33.817;225.92892820431152
33.847;225.9721015350238
33.877;226.12651059877285
33.907;226.2809196625219
33.937;226.3786791098349
33.967;226.46772323154232
33.997;226.55676735324977
34.027;226.47935549976197
34.057;226.36865245123514
34.087;226.25794940270828
34.117;226.12886928658108
34.147;225.99611375693382
34.177;225.89919832071635
34.207;225.82128975392664
34.237;225.71311933927123
34.267;225.56881535556244
34.297;225.47040844477354
34.327;225.58355476180105
34.357;225.69670107882854
34.387;225.82532437118556
34.417;225.9389300614133
34.447;225.99415551242234
34.477;225.9973275152152
34.507;225.97607994111985
34.537;225.87334062558688
34.567;225.75929741081063
34.597;225.56774044954406
34.627;225.3675708497786
34.657;225.2536393484341
34.687;225.19719991270364
34.717;225.18269230769232
34.747;225.26612227166774
34.777;225.3504219114219
34.807;225.4347215511761
34.837;225.4167826839827
